1.138760 0.205758
1.178884 0.206807
1.219053 0.208485
1.259269 0.208970
1.299406 0.210471
1.339535 0.211336
1.379679 0.212800
1.419824 0.214489
1.459015 0.214417
1.499142 0.215988
1.539345 0.216532
1.579478 0.217357
1.619616 0.218839
1.659754 0.218764
1.699970 0.220260
1.740051 0.220026
1.780157 0.220716
1.820310 0.221893
1.860575 0.222448
1.900706 0.223783
1.940843 0.223361
1.980994 0.223748
2.004557 0.224303

0.337790 0.171989
0.376760 0.173758
0.416893 0.175642
0.457060 0.177790
0.497208 0.179528
0.537363 0.181602
0.577549 0.183273
0.617794 0.185419
0.657886 0.187152
0.698057 0.188876
0.738175 0.190894
0.778380 0.192213
0.818451 0.194393
0.858577 0.195953
0.898736 0.197560
0.938924 0.198534
0.979060 0.199929
1.019281 0.201677
1.058437 0.202716
1.098612 0.204997
1.138760 0.206247
1.178884 0.206778
1.219053 0.208274
1.259269 0.209014
1.299408 0.210765
1.339538 0.211724
1.379680 0.212518
1.419824 0.214162
1.460119 0.214288
1.500115 0.215719
1.540335 0.216851
1.580475 0.217303
1.620590 0.218698
1.660714 0.218646
1.700908 0.219886
1.740058 0.220811
1.780161 0.220625
1.820316 0.222141
1.860585 0.222512
1.900713 0.223114
1.940851 0.224389
1.981001 0.223971
2.004562 0.224592

0.297566 0.168863
0.337614 0.170985
0.377737 0.173091
0.417874 0.175256
0.458042 0.177076
0.498198 0.179334
0.538335 0.181027
0.578526 0.183077
0.618763 0.185132
0.657887 0.186769
0.698059 0.188926
0.738180 0.190433
0.778384 0.192235
0.818451 0.193986
0.858579 0.195535
0.898735 0.197011
0.938923 0.198005
0.979056 0.200080
1.019279 0.201407
1.059402 0.202435
1.099585 0.204360
1.139727 0.205540
1.179863 0.207263
1.220033 0.208348
1.260242 0.208911
1.300379 0.210497
1.339535 0.210869
1.379672 0.212530
1.419820 0.213555
1.460120 0.214121
1.500120 0.216014
1.540338 0.216606
1.580470 0.217571
1.620587 0.218689
1.660708 0.218525
1.700904 0.220063
1.741020 0.220510
1.781133 0.220856
1.821282 0.222045
1.861547 0.222120
1.901769 0.223426
1.941814 0.223977
1.980992 0.223569
2.004553 0.223918

0.257436 0.166067
0.297390 0.168021
0.337616 0.170203
0.377744 0.172360
0.417884 0.174457
0.458050 0.176412
0.498201 0.178733
0.538343 0.180324
0.578532 0.182686
0.618763 0.184408
0.658886 0.186392
0.699052 0.188589
0.739149 0.189697
0.779289 0.191583
0.819441 0.193289
0.859564 0.195091
0.899719 0.197038
0.938926 0.198177
0.979062 0.200166
1.019282 0.201596
1.059408 0.202861
1.099589 0.204401
1.139726 0.205046
1.179863 0.206742
1.220030 0.207952
1.260234 0.208824
1.300375 0.210952
1.340527 0.211225
1.380671 0.212397
1.420796 0.213744
1.460967 0.214414
1.501090 0.216010
1.541294 0.216209
1.580474 0.217715
1.620592 0.218923
1.660708 0.218597
1.700901 0.220117
1.741016 0.220295
1.781135 0.220685
1.821283 0.221735
1.861543 0.221734
1.901767 0.223292
1.941814 0.223817
1.981963 0.223521
2.004555 0.224239

0.218312 0.162479
0.258226 0.164389
0.298394 0.166812
0.338593 0.168898
0.378739 0.171433
0.418866 0.173466
0.459033 0.175864
0.499183 0.177350
0.538343 0.179524
0.578532 0.181821
0.618765 0.183529
0.658882 0.185682
0.699051 0.187214
0.739148 0.189379
0.779287 0.191160
0.819439 0.192770
0.859564 0.194839
0.899715 0.196237
0.939907 0.198138
0.980041 0.199448
1.020255 0.200625
1.060394 0.202821
1.100564 0.203713
1.140722 0.205619
1.180841 0.207065
1.220028 0.207793
1.260234 0.209428
1.300372 0.210108
1.340521 0.211451
1.380667 0.212785
1.420794 0.212966
1.460964 0.214595
1.501085 0.215584
1.541289 0.216264
1.581438 0.217596
1.621552 0.217150
1.661709 0.218528
1.701881 0.219891
1.742007 0.219652
1.782118 0.221287
1.822271 0.222154
1.861547 0.222218
1.901765 0.223076
1.941815 0.222939
1.981961 0.223506
2.004554 0.223888

0.178156 0.158430
0.218134 0.160645
0.258228 0.162855
0.298396 0.165129
0.338592 0.167607
0.378739 0.169573
0.418864 0.172181
0.459034 0.174116
0.499178 0.176061
0.539345 0.178381
0.579483 0.180321
0.619732 0.182646
0.659852 0.184308
0.700013 0.186322
0.740166 0.188410
0.780263 0.189914
0.819442 0.192208
0.859559 0.193802
0.899711 0.195502
0.939906 0.197371
0.980071 0.198399
1.020255 0.200627
1.060394 0.202136
1.100566 0.203479
1.140724 0.205498
1.180845 0.206174
1.221014 0.207386
1.261199 0.209130
1.301334 0.209828
1.341488 0.211456
1.381631 0.211988
1.421837 0.213048
1.460961 0.214804
1.501081 0.215399
1.541283 0.216672
1.581430 0.217617
1.621548 0.217568
1.661699 0.219368
1.701871 0.219511
1.742005 0.220018
1.782111 0.221817
1.822261 0.221573
1.862528 0.222178
1.902686 0.222494
1.942788 0.222516
1.982918 0.223939
2.004550 0.224417

0.138988 0.154289
0.178963 0.156294
0.219115 0.158328
0.259215 0.160693
0.299353 0.162845
0.339572 0.165527
0.379703 0.168115
0.418867 0.170116
0.459030 0.172414
0.499178 0.174350
0.539344 0.176782
0.579482 0.178747
0.619727 0.180799
0.659850 0.183670
0.700009 0.185400
0.740159 0.187138
0.780260 0.189024
0.820418 0.190822
0.860549 0.193218
0.900696 0.194792
0.940895 0.196356
0.981027 0.198148
1.021239 0.199525
1.060397 0.201895
1.100563 0.203262
1.140715 0.204225
1.180835 0.206552
1.221009 0.207489
1.261196 0.208636
1.301330 0.210397
1.341480 0.211233
1.381628 0.212696
1.421836 0.213554
1.461930 0.214120
1.502058 0.215585
1.542259 0.215722
1.582417 0.216890
1.622532 0.218220
1.662678 0.217915
1.702856 0.219300
1.742004 0.219906
1.782108 0.220296
1.822262 0.221888
1.862525 0.221686
1.902683 0.221911
1.942781 0.223215
1.982916 0.223237
2.004549 0.224028

0.098837 0.148456
0.138813 0.150539
0.178962 0.152870
0.219118 0.155390
0.259213 0.157680
0.299355 0.160074
0.339573 0.162637
0.379699 0.165322
0.419831 0.168171
0.460006 0.170051
0.500190 0.172523
0.540309 0.174871
0.580472 0.176752
0.620696 0.179616
0.659852 0.181388
0.700011 0.183012
0.740167 0.185531
0.780261 0.187325
0.820423 0.189602
0.860552 0.191415
0.900705 0.193026
0.940899 0.195381
0.981034 0.196959
1.021240 0.198670
1.061356 0.200873
1.101534 0.202237
1.141683 0.204403
1.181798 0.205916
1.221974 0.206795
1.262197 0.208919
1.302309 0.209480
1.341487 0.210674
1.381626 0.212340
1.421834 0.212573
1.461930 0.214127
1.502061 0.215259
1.542260 0.215872
1.582411 0.217353
1.622531 0.217548
1.662678 0.218318
1.702855 0.219384
1.742958 0.219485
1.783071 0.220950
1.823226 0.221975
1.863511 0.221862
1.903627 0.223047
1.943778 0.223210
1.983886 0.223130
2.004546 0.223298

0.059688 0.142510
0.099642 0.144171
0.139796 0.146386
0.179922 0.148720
0.220080 0.151503
0.260196 0.153988
0.299357 0.156960
0.339575 0.159467
0.379702 0.161641
0.419835 0.164792
0.460007 0.167250
0.500192 0.169565
0.540310 0.172010
0.580474 0.174069
0.620696 0.176658
0.660847 0.178908
0.700987 0.180891
0.741131 0.183548
0.781250 0.185360
0.821400 0.187789
0.861510 0.190206
0.901666 0.191669
0.940905 0.194215
0.981036 0.196200
1.021241 0.198015
1.061357 0.200381
1.101531 0.201614
1.141680 0.203588
1.181796 0.205384
1.221975 0.206259
1.262197 0.208159
1.302307 0.209425
1.342484 0.210651
1.382682 0.212409
1.422774 0.212838
1.462926 0.214266
1.503066 0.215752
1.543230 0.215796
1.583375 0.216686
1.622546 0.218059
1.662678 0.217998
1.702863 0.219331
1.742968 0.220151
1.783077 0.220622
1.823237 0.222359
1.863518 0.222038
1.903635 0.222051
1.943782 0.223348
1.983889 0.223664
2.004553 0.223985

0.019554 0.134967
0.059512 0.136902
0.099643 0.138886
0.139795 0.141035
0.179922 0.143714
0.220078 0.146943
0.260193 0.150048
0.300333 0.152433
0.340543 0.155524
0.380687 0.157993
0.420822 0.160830
0.460992 0.163529
0.501148 0.165568
0.540311 0.168161
0.580469 0.170725
0.620695 0.172970
0.660845 0.175770
0.700985 0.178096
0.741129 0.180417
0.781247 0.183351
0.821404 0.185306
0.861504 0.187775
0.901661 0.190159
0.941898 0.192069
0.982002 0.194703
1.022204 0.196639
1.062335 0.198562
1.102510 0.200982
1.142658 0.202299
1.182798 0.204326
1.221970 0.206330
1.262192 0.207274
1.302309 0.209411
1.342478 0.210888
1.382672 0.211756
1.422772 0.213656
1.462917 0.213606
1.503059 0.214199
1.543222 0.216232
1.583369 0.216447
1.623508 0.217681
1.663636 0.218874
1.703819 0.219099
1.743945 0.220510
1.784056 0.220808
1.824210 0.220579
1.864474 0.222045
1.903620 0.222382
1.943767 0.222402
1.983881 0.223836
2.004540 0.224262

-0.019609 0.126801
0.020388 0.128626
0.060498 0.130758
0.100646 0.133006
0.139808 0.135363
0.179917 0.138122
0.220071 0.141420
0.260188 0.144415
0.300329 0.147471
0.340538 0.150212
0.380684 0.153137
0.420822 0.156091
0.460989 0.158461
0.501149 0.161479
0.541292 0.164241
0.581452 0.166614
0.621681 0.169567
0.661798 0.171903
0.701968 0.174354
0.742081 0.177594
0.782220 0.180118
0.821399 0.182717
0.861503 0.185265
0.901658 0.187530
0.941895 0.190565
0.981998 0.192673
1.022200 0.194682
1.062336 0.197664
1.102506 0.199627
1.142659 0.201788
1.182797 0.204394
1.222955 0.205726
1.263216 0.207540
1.303290 0.209235
