# t (s)	mx ()	my ()	mz ()	B_excit (T)	mx01 (T)	my01 (T)	mz01 (T)	mx02 (T)	mx03 (T)	mx04 (T)	mx05 (T)	mx06 (T)	mx07 (T)	mx08 (T)	mx09 (T)	mx10 (T)	mx11 (T)	mx12 (T)	mx13 (T)	mx14 (T)	mx15 (T)	mx16 (T)	mx17 (T)	mx18 (T)	mx19 (T)	mx20 (T)	mx21 (T)	mx22 (T)	mx23 (T)	mx24 (T)	mx25 (T)	mx26 (T)	mx27 (T)	mx28 (T)	mx29 (T)	mx30 (T)	mx31 (T)	mx32 (T)	mx33 (T)	mx34 (T)	mx35 (T)	mx36 (T)	mx37 (T)	mx38 (T)	mx39 (T)	mx40 (T)	mx41 (T)	mx42 (T)	mx43 (T)	mx44 (T)	mx45 (T)	mx46 (T)	mx47 (T)	mx48 (T)	mx49 (T)	mx50 (T)	mx51 (T)	mx52 (T)	mx53 (T)	mx54 (T)	mx55 (T)	mx56 (T)	mx57 (T)	mx58 (T)	mx59 (T)	mx60 (T)	mx61 (T)
5.72188302375209e-09	0.098711774	0.9577115	1.8621533e-05	-0.0008529561	0.09676548	0.9575709	0.0023144942	0.0927419	0.10214617	0.1100094	0.105994456	0.09802523	0.09843818	0.10612186	0.10946285	0.10420704	0.098831825	0.10145973	0.10810806	0.108772956	0.10232999	0.098933116	0.10481326	0.1100741	0.10556199	0.100198194	0.10215813	0.10756647	0.107907355	0.10336277	0.10121	0.10440065	0.10770619	0.106243186	0.10249902	0.10215732	0.10561452	0.10750987	0.104802154	0.10171158	0.10333286	0.10686265	0.10628903	0.10280615	0.10210319	0.10481553	0.10632283	0.10434115	0.10204792	0.10273458	0.104878195	0.104884386	0.1026272	0.10123976	0.10237333	0.103763394	0.10261683	0.09996475	0.09914105	0.10032343	0.10000343	0.09685958	0.09350092	0.091813795	0.08971534	0.0841942	0.074900515
5.730385655264172e-09	0.09874701	0.95771605	6.07283e-06	-0.0009957793	0.10295439	0.9574145	0.0025710869	0.093286164	0.0971814	0.10752964	0.10920902	0.10156732	0.0971181	0.10232799	0.108972214	0.10749507	0.10082501	0.099234805	0.10511121	0.10964835	0.105804846	0.09941148	0.10136175	0.1087042	0.10833262	0.10219277	0.100525804	0.105231784	0.10841958	0.10561943	0.1017145	0.102613434	0.10648659	0.107333526	0.10414269	0.101886205	0.10389137	0.1070003	0.10631967	0.1028257	0.10220544	0.105424985	0.10687589	0.10429269	0.102098994	0.103513196	0.105827905	0.10528385	0.10288223	0.10224895	0.10391274	0.1048975	0.10352691	0.10164726	0.101709664	0.10306447	0.10294613	0.10079892	0.09916205	0.09953097	0.099674925	0.097443104	0.09404894	0.09154256	0.0890807	0.0841287	0.07540076
5.740993971038715e-09	0.09874188	0.95773023	-1.2178489e-05	-0.0006280452	0.10944761	0.9571618	0.00148625	0.09854395	0.09397345	0.10190789	0.109680615	0.10671326	0.09896202	0.09848702	0.105582014	0.10951261	0.10496627	0.09923201	0.10104683	0.10781055	0.10919969	0.10270206	0.09890734	0.1047932	0.10960829	0.10587954	0.10078062	0.10210722	0.10699044	0.10780635	0.10392112	0.10158706	0.10404175	0.10719763	0.10639428	0.10305627	0.102224715	0.10509628	0.10720343	0.10509725	0.10210342	0.10318793	0.10625494	0.10611384	0.10328361	0.102336414	0.104314335	0.10573218	0.1044349	0.10248269	0.10258139	0.10410392	0.10441244	0.10281657	0.1013893	0.10176025	0.10269031	0.10200486	0.09989824	0.09861242	0.098623514	0.09789127	0.095221125	0.09161958	0.088021435	0.083545215	0.07607321
5.751572894375564e-09	0.0986873	0.95773995	-2.295491e-05	0.00011831565	0.11096629	0.957037	-0.00049429695	0.10575229	0.09577513	0.096739314	0.106088325	0.1097372	0.10350781	0.09776212	0.10111873	0.10815738	0.10855115	0.10220629	0.09892311	0.10386681	0.109676845	0.10703092	0.09982183	0.100723155	0.10783013	0.10877954	0.10335141	0.1005154	0.104149856	0.10809226	0.106581315	0.10243131	0.1019851	0.10553614	0.10759582	0.105186366	0.10201582	0.10290538	0.10650543	0.107034124	0.103459954	0.10173536	0.10452992	0.10687256	0.10507993	0.102301806	0.10269137	0.105147876	0.10566238	0.10348536	0.101865806	0.10288654	0.10454637	0.104037404	0.101794176	0.10072682	0.1018635	0.10271113	0.10098003	0.098289	0.097474895	0.097788796	0.09625683	0.09209978	0.087271705	0.08275313	0.07641743
5.760021398528444e-09	0.0986299	0.957741	-2.1555532e-05	0.00068572233	0.107881606	0.95709294	-0.0019193153	0.10997415	0.10016905	0.095080175	0.1017024	0.10933575	0.10725261	0.09977969	0.09860369	0.10514457	0.10952309	0.1055507	0.09953661	0.1007927	0.10770907	0.10946808	0.10266081	0.09903703	0.104893155	0.109319136	0.106052496	0.101032466	0.10201502	0.10680283	0.10794408	0.10413877	0.10148025	0.10377177	0.10728633	0.10671789	0.10301261	0.10184918	0.10506786	0.10753508	0.10506105	0.10175317	0.103047766	0.10638153	0.106225066	0.10312966	0.101984456	0.10416013	0.105895564	0.10443998	0.1020444	0.10210284	0.104044534	0.10454671	0.10248533	0.10052824	0.10112338	0.102615714	0.10165173	0.098604575	0.09695978	0.09734402	0.096554734	0.09258504	0.08720835	0.082296394	0.07630571
5.770562947221533e-09	0.09857773	0.95773906	-8.164975e-06	0.0009997922	0.10062616	0.95728034	-0.0026020247	0.11066774	0.10656299	0.097135335	0.09710848	0.10557767	0.109701954	0.10425781	0.09836005	0.10088018	0.10776421	0.108818784	0.10279301	0.0989929	0.10356973	0.10969967	0.107039	0.099949434	0.10119406	0.107438184	0.108524494	0.10358044	0.10086881	0.10411895	0.10783541	0.10648004	0.10258949	0.10214203	0.10551629	0.10745282	0.10507933	0.1020626	0.103084795	0.10654263	0.106693916	0.10323016	0.10200252	0.10471318	0.106569305	0.104704335	0.10228284	0.10290103	0.105107784	0.10522074	0.1030878	0.10185438	0.10297708	0.10428037	0.103368655	0.101187214	0.100568116	0.10173451	0.10182706	0.09951363	0.09714443	0.096617505	0.09607836	0.09301376	0.087833054	0.08223724	0.075753175
5.781091368992916e-09	0.098576084	0.95773405	1.0263724e-05	0.00071551336	0.093746774	0.95747215	-0.0017262399	0.10606066	0.110383645	0.10248626	0.09601617	0.10040824	0.10839903	0.108353876	0.10136446	0.09844266	0.10378542	0.10929438	0.106916495	0.10038348	0.099921376	0.10678104	0.109882474	0.10359973	0.09951556	0.10385548	0.10865443	0.106759176	0.10199372	0.10177214	0.10584086	0.107746616	0.104954444	0.102035865	0.10324461	0.106516704	0.10688358	0.10380428	0.102002874	0.10436527	0.10702598	0.10544855	0.1024037	0.102838516	0.105553254	0.10598488	0.10368375	0.10231269	0.10359744	0.1051258	0.10443072	0.10252929	0.10202824	0.10319184	0.10378191	0.10245522	0.100717805	0.1005222	0.10119391	0.10046904	0.09811824	0.09610901	0.09495587	0.093014225	0.08886617	0.08276048	0.075064585
5.791599850256666e-09	0.09862609	0.957723	2.2596763e-05	5.037817e-06	0.09135231	0.9575949	0.00017914444	0.0989288	0.10936485	0.107928015	0.09906538	0.09692178	0.104140945	0.10962766	0.10581095	0.099276856	0.09996808	0.10670398	0.10944118	0.10411923	0.098937474	0.10246706	0.10950287	0.10779808	0.10084932	0.10071444	0.1063746	0.10867085	0.10470836	0.101159036	0.10315744	0.10718768	0.107159406	0.10351074	0.101830155	0.10447747	0.1073509	0.10602893	0.10246657	0.10230915	0.10586385	0.107080944	0.10400714	0.10187684	0.1037866	0.1062081	0.1053452	0.10274277	0.10226817	0.10421448	0.1052686	0.10372163	0.101762235	0.10193312	0.103479855	0.10357302	0.101479374	0.09970241	0.10013457	0.10089862	0.09929774	0.09611933	0.093861796	0.09258537	0.08969205	0.08354801	0.07465475
5.800001220474781e-09	0.09868387	0.95771384	2.2868739e-05	-0.0005878597	0.0937364	0.9576108	0.0016849145	0.0942757	0.10538869	0.11012328	0.10332271	0.096807204	0.100294694	0.10804076	0.10861609	0.10202219	0.09859462	0.10342295	0.10924391	0.10731179	0.10052192	0.09974922	0.106971145	0.10984354	0.1035967	0.09981225	0.10370195	0.10848132	0.10694345	0.10219898	0.10159809	0.105618946	0.10790216	0.10525568	0.10191135	0.10286518	0.10654481	0.107256465	0.10379271	0.10159547	0.10430421	0.1072862	0.10552431	0.102175415	0.10254033	0.105513364	0.10618653	0.10366374	0.10188203	0.10325337	0.10522228	0.104570135	0.10216245	0.10131412	0.10283299	0.10389822	0.102228634	0.09967232	0.09940463	0.100677736	0.099909924	0.096507	0.09345578	0.09209803	0.08986407	0.08404844	0.07470257
5.810491753065094e-09	0.09874206	0.957713	1.108927e-05	-0.0009885582	0.100587845	0.9574834	0.0026008615	0.092683375	0.0989644	0.108803585	0.10825038	0.100075744	0.09734945	0.10380317	0.10943128	0.106328346	0.09983251	0.09986633	0.106353655	0.10955655	0.10446689	0.098966904	0.102611184	0.10948124	0.107404895	0.10125734	0.10097633	0.10621835	0.10841509	0.104753934	0.10135567	0.10323959	0.10709014	0.10704752	0.103473574	0.101881966	0.10456942	0.10733526	0.1058127	0.102310754	0.10254503	0.10604327	0.10676485	0.10369235	0.10197098	0.10399039	0.106103525	0.10495769	0.10248518	0.10236274	0.10430019	0.104967296	0.10317607	0.10141019	0.1019246	0.10339011	0.10286993	0.10043454	0.099093385	0.099837214	0.09987615	0.097223476	0.09378641	0.091612816	0.08936322	0.08419805	0.075200506
5.820974926820473e-09	0.098753095	0.95772547	-7.304383e-06	-0.00080269587	0.107834406	0.9572358	0.0019733205	0.09650898	0.09450797	0.10383917	0.11004688	0.10522037	0.09803058	0.099474154	0.10690574	0.1092091	0.10356875	0.098850794	0.102206804	0.10868646	0.10835427	0.10142626	0.09936136	0.10617519	0.10951911	0.10467623	0.100411996	0.10301846	0.1076519	0.10725212	0.10308103	0.10171616	0.10484914	0.1074324	0.10574622	0.10254749	0.10263827	0.10580557	0.10711105	0.104360536	0.101958595	0.10387284	0.10661789	0.105604656	0.102779195	0.102601066	0.104846224	0.10569308	0.103924565	0.1022956	0.10295644	0.10443107	0.10418379	0.1023886	0.10140871	0.1021759	0.102840625	0.10163803	0.09959798	0.098852776	0.09899901	0.09779684	0.09483427	0.09152905	0.088365786	0.08375542	0.0758927
5.8314458841178395e-09	0.098710254	0.95773786	-2.1534415e-05	-0.00014183046	0.111182034	0.95705277	0.0001778706	0.103470735	0.09465233	0.09817978	0.10765742	0.109190196	0.10192685	0.097619586	0.102546416	0.10896487	0.107585534	0.10097105	0.09926151	0.10522377	0.1098808	0.10566003	0.09914063	0.101887725	0.108691335	0.10804031	0.10233673	0.10077701	0.105109416	0.10821384	0.105746254	0.10194546	0.10250634	0.10618333	0.10737871	0.104460284	0.101893775	0.10357688	0.10691864	0.1065261	0.10289018	0.102064386	0.10517323	0.10677917	0.104484275	0.102168895	0.10316294	0.10543592	0.1053459	0.10309017	0.10198835	0.10328062	0.104588136	0.10366857	0.101588786	0.100975886	0.10216004	0.1025679	0.10061734	0.098306805	0.09780012	0.09788744	0.09597496	0.09189766	0.08746017	0.082987696	0.07636513
5.841916406795669e-09	0.098638244	0.95774114	-2.32394e-05	0.0006029139	0.10865805	0.9570747	-0.0017236134	0.10944887	0.099303804	0.09516848	0.10249905	0.109640606	0.106730156	0.0993308	0.09893326	0.10574789	0.109511115	0.10497008	0.09925577	0.101218306	0.10814782	0.109161854	0.102070756	0.09915172	0.10541657	0.10936255	0.10560752	0.100814715	0.10229266	0.10707432	0.107774734	0.10378649	0.10144315	0.10403863	0.10740466	0.10648542	0.1027724	0.10196482	0.10534873	0.107526965	0.10478779	0.101685636	0.10328506	0.106524885	0.1060789	0.102948785	0.10204897	0.10434088	0.10591005	0.104277074	0.10196722	0.10219665	0.10415126	0.10449507	0.102355435	0.10049975	0.10123154	0.102673866	0.101549864	0.098518476	0.096990444	0.09743989	0.09653481	0.092500895	0.08717906	0.08235034	0.076338604
5.8502866296420435e-09	0.09858791	0.95773995	-1.4576577e-05	0.0009575122	0.10331284	0.9572101	-0.0025490343	0.11106627	0.10447007	0.095947474	0.0984193	0.10720641	0.10928608	0.10264468	0.09806787	0.102282576	0.108718075	0.10793342	0.10143321	0.09924417	0.10505106	0.10999256	0.10555475	0.09922789	0.102317624	0.10836742	0.10788794	0.10251834	0.10098503	0.10507039	0.10809895	0.10570308	0.101973586	0.10253175	0.10622215	0.10736246	0.10431939	0.1017868	0.10370959	0.10705638	0.1062491	0.102595314	0.102214396	0.105367415	0.10662379	0.10415388	0.10203393	0.103291094	0.10549672	0.105035104	0.10266064	0.101820774	0.103356965	0.104484096	0.103090405	0.100850515	0.10068304	0.10210446	0.10185266	0.09916169	0.09696262	0.09686329	0.09632556	0.0929106	0.08753227	0.082195505	0.07596041
5.860744507772759e-09	0.098565	0.9577365	3.4308073e-06	0.00087951345	0.09579861	0.9574093	-0.002199453	0.10813316	0.10952131	0.10041365	0.09590817	0.10218407	0.109284304	0.10715355	0.10004969	0.098990716	0.10530768	0.109503806	0.10552734	0.09953885	0.100968644	0.10805424	0.10916829	0.10210359	0.09977061	0.10517766	0.1089014	0.10567906	0.1013455	0.10244827	0.10668206	0.1074629	0.10403163	0.1018443	0.103975646	0.10698625	0.10634432	0.103059545	0.10219902	0.10517382	0.10709644	0.10467837	0.10209034	0.10345003	0.106054716	0.10563715	0.103118695	0.102415174	0.10415852	0.10527409	0.10398322	0.102198504	0.10230412	0.10363792	0.1037051	0.101985164	0.10058028	0.10093074	0.101489924	0.10015814	0.09771878	0.09622732	0.095375314	0.093075454	0.08847814	0.082538344	0.075280346
5.8712058093543146e-09	0.09859751	0.95772773	1.932347e-05	0.00028218914	0.09149816	0.9575605	-0.0005511942	0.10146278	0.11029079	0.106198356	0.097557746	0.09777137	0.10583334	0.10958707	0.10424764	0.0986199	0.10115498	0.10791542	0.10886241	0.10265117	0.09889222	0.10396724	0.11000701	0.10640427	0.10004667	0.1016335	0.1073793	0.10822432	0.10366149	0.101135686	0.10407687	0.10757635	0.10646965	0.1028231	0.10213049	0.10522894	0.10735815	0.10524605	0.102095135	0.10292608	0.10642201	0.10663911	0.10334432	0.10207461	0.10444852	0.10628374	0.10480095	0.10248928	0.102668084	0.10461879	0.105074026	0.103284836	0.10176431	0.10235623	0.10365819	0.10324963	0.10116249	0.099902734	0.100525536	0.10081937	0.09891186	0.09603298	0.094202384	0.092774756	0.089452334	0.08327027	0.07475026
5.881670483572342e-09	0.09866606	0.9577154	2.375342e-05	-0.00048200585	0.09295551	0.9576146	0.0014232819	0.09499328	0.10631919	0.109881826	0.10239356	0.09657235	0.10096622	0.108502574	0.108179614	0.10138916	0.09871229	0.104104586	0.1094682	0.10674477	0.10005055	0.100146726	0.107575454	0.10959049	0.10298366	0.099827275	0.10421984	0.10865227	0.10656694	0.101909764	0.10182415	0.10597857	0.107849926	0.104892924	0.101779796	0.103129014	0.10676018	0.10705505	0.10346156	0.10164051	0.10461994	0.10731841	0.105237484	0.10205285	0.10275233	0.10571098	0.106087916	0.10346983	0.10190727	0.10345519	0.10528946	0.104440086	0.10205734	0.10139586	0.10297957	0.103896104	0.10208761	0.09962911	0.0995281	0.10075739	0.09983493	0.09639904	0.09349795	0.09218703	0.08987912	0.08396043	0.07468156
5.890042796540338e-09	0.0987197	0.9577117	1.7089404e-05	-0.00090619625	0.09780215	0.9575499	0.0024412202	0.09259966	0.10123837	0.10976837	0.106657706	0.09848572	0.0980013	0.105463184	0.10952473	0.10480656	0.09902092	0.10095702	0.107680075	0.10908156	0.102907635	0.09884536	0.10419359	0.110015504	0.10611211	0.10040753	0.101764165	0.10724938	0.108146116	0.103763126	0.10120276	0.10408284	0.10760869	0.10651819	0.102753654	0.10205042	0.10532916	0.1074871	0.105091214	0.10184872	0.103073396	0.106634915	0.10645573	0.103047594	0.10201834	0.10458098	0.106299795	0.1045277	0.10215018	0.10261999	0.10472537	0.10494595	0.10279014	0.1012581	0.10224471	0.1036913	0.10270679	0.100081645	0.09911234	0.10019668	0.09999728	0.09696033	0.093567975	0.09174465	0.08963924	0.08420294	0.07499452
5.9005069498945975e-09	0.098752275	0.9577203	2.369657e-07	-0.00093855313	0.105444856	0.9573303	0.0023783606	0.09457382	0.09566838	0.105871685	0.1098292	0.1032783	0.09730049	0.100839145	0.10811665	0.10845288	0.102042265	0.098856255	0.10371515	0.10937566	0.10711576	0.100224204	0.10027557	0.10762697	0.10904925	0.10330463	0.100313835	0.10418628	0.10820534	0.10646986	0.102290615	0.102122836	0.10577736	0.10750331	0.10493579	0.10212622	0.10324183	0.10649236	0.10678636	0.103524126	0.10197168	0.10467387	0.10684883	0.10493568	0.102335855	0.10303153	0.105409205	0.10553356	0.103366174	0.10221466	0.10345164	0.104740344	0.10387218	0.10196193	0.10154246	0.102661125	0.10294516	0.10120479	0.09933085	0.09920443	0.09938165	0.097647496	0.09440442	0.09150289	0.088760756	0.08397028	0.075649254
5.9109781040966074e-09	0.09873032	0.9577345	-1.6612148e-05	-0.00041587753	0.11060885	0.95710045	0.0009094641	0.100824684	0.09399378	0.10005999	0.10893482	0.10803651	0.10022823	0.09785969	0.104145624	0.10942513	0.10625113	0.09988399	0.10005526	0.10667353	0.109705836	0.10409159	0.098839	0.10339561	0.10932713	0.10695954	0.10140612	0.1013875	0.106164716	0.10811492	0.10479523	0.101679735	0.103300735	0.10682232	0.10696489	0.10369875	0.101979844	0.10438996	0.107184164	0.10580819	0.10237373	0.10259463	0.10580541	0.106483884	0.10381199	0.10218244	0.10375823	0.10564661	0.10489798	0.10272094	0.10226243	0.103741884	0.10454012	0.103226766	0.10145664	0.10136177	0.10247447	0.10231398	0.10022778	0.098439686	0.09822372	0.09793995	0.09559276	0.09172922	0.08773973	0.08328664	0.076230764
5.921448086362095e-09	0.098667204	0.957741	-2.3526172e-05	0.00035275202	0.11023652	0.9570432	-0.0010969922	0.10765378	0.097210065	0.09577577	0.10450463	0.10994552	0.10505577	0.0982916	0.09996256	0.10714656	0.10915607	0.103432365	0.09886657	0.10257329	0.10914371	0.108158946	0.100734696	0.09982515	0.10678165	0.10921043	0.10439486	0.100508705	0.10322992	0.107723944	0.10723389	0.10301607	0.10164623	0.10487897	0.10764015	0.105840124	0.10229488	0.10242651	0.10604834	0.10735081	0.104046166	0.10162808	0.10394112	0.10677594	0.10557329	0.102535196	0.10232311	0.10479825	0.10583647	0.103840336	0.10186043	0.10253944	0.10439901	0.104303144	0.10203744	0.10056346	0.10157189	0.102753125	0.10127235	0.09835515	0.09721046	0.0976625	0.096431814	0.092288606	0.08718247	0.082554065	0.076398216
5.9319228655609465e-09	0.098600574	0.9577404	-1.637214e-05	0.0009128825	0.104545414	0.9571789	-0.0024551959	0.11102337	0.10342022	0.095556915	0.09916057	0.10787782	0.10893123	0.10188424	0.09804422	0.10296493	0.10903909	0.10740389	0.100853555	0.09950007	0.105759636	0.11001893	0.104841	0.09902852	0.10291884	0.108725645	0.10751147	0.10206923	0.10113587	0.10552606	0.108162366	0.105340935	0.101792485	0.102821484	0.106561415	0.10728624	0.10400384	0.10176379	0.10405037	0.10724298	0.1060031	0.102345556	0.102359094	0.105639815	0.1065776	0.10388047	0.101952925	0.10348777	0.10562558	0.10491108	0.102481194	0.10184306	0.10353284	0.10455149	0.1029424	0.10073764	0.10077033	0.10226271	0.10184508	0.09900309	0.09693933	0.096979976	0.09642521	0.092849635	0.08742017	0.08220348	0.07605487
5.940306778338941e-09	0.09857215	0.9577382	-3.108193e-06	0.0009776907	0.09836178	0.95734054	-0.0025061797	0.10977651	0.10808223	0.09849378	0.09638753	0.10411412	0.10974581	0.105643906	0.0989764	0.099912524	0.10674947	0.109277	0.10399311	0.09905821	0.10233494	0.10910695	0.108093075	0.10077763	0.10042559	0.10650244	0.10882775	0.10449276	0.10093914	0.10332014	0.10740284	0.1069861	0.10318648	0.10192807	0.10483488	0.10733779	0.105709836	0.102469504	0.10262719	0.10597711	0.1069823	0.10387771	0.10194982	0.10413386	0.10640877	0.10514545	0.102599025	0.10262896	0.10468958	0.10529388	0.10348295	0.10194589	0.10265408	0.1040318	0.10353901	0.10152675	0.10053112	0.10137948	0.10171794	0.099802986	0.097381674	0.0964133	0.09579302	0.09307127	0.08810383	0.082349725	0.075540185
5.950795092111201e-09	0.09858581	0.9577317	1.454126e-05	0.00053825905	0.09245082	0.9575175	-0.0012406976	0.10406166	0.11061938	0.104231395	0.09653457	0.099118255	0.10739521	0.10910837	0.10265155	0.098370545	0.1025684	0.108818956	0.10790137	0.10130758	0.09929187	0.10552902	0.11008767	0.10486116	0.09961208	0.10281108	0.108176894	0.10748121	0.10266705	0.101376966	0.10504381	0.10774528	0.10565549	0.1023087	0.102671936	0.105985284	0.10720009	0.10445743	0.10195742	0.10370905	0.10685996	0.106037565	0.102768116	0.10244397	0.10508577	0.10617463	0.10418309	0.10232846	0.10314417	0.10493808	0.10474184	0.10283707	0.101869434	0.10280615	0.10375297	0.10283262	0.10088509	0.10021053	0.100905105	0.100656345	0.098481886	0.09603443	0.09461037	0.09292645	0.08914821	0.08297725	0.07491468
5.96128833807717e-09	0.09864502	0.9577195	2.3478286e-05	-0.00022096334	0.091765694	0.9576133	0.0007628083	0.097012036	0.10820638	0.10903821	0.100503966	0.09656328	0.102703825	0.10933034	0.107012495	0.10013529	0.099270925	0.10559356	0.10963967	0.10534305	0.09926286	0.101291046	0.10874759	0.10874164	0.101732746	0.10016811	0.10540472	0.10877842	0.10557276	0.10138274	0.102461286	0.106682554	0.10754469	0.10409423	0.101695	0.103846006	0.10717179	0.106542245	0.10285586	0.10195007	0.10534964	0.1072726	0.10457262	0.101894	0.103292234	0.10604157	0.10573171	0.103029944	0.10204593	0.10387572	0.10531469	0.10406046	0.101854056	0.101635136	0.10327294	0.1037629	0.10174857	0.099614434	0.099834956	0.10087849	0.0995669	0.09621932	0.09365534	0.092406005	0.08982019	0.08374091	0.07465046
5.971796066776702e-09	0.09871431	0.9577115	1.8345607e-05	-0.0008495155	0.09672829	0.9575729	0.0023148654	0.09281624	0.10226639	0.1100548	0.105945826	0.097974144	0.09845499	0.106170036	0.10946888	0.10416655	0.09882149	0.10151427	0.1081715	0.10877114	0.10227318	0.098912716	0.10486245	0.11011167	0.10553205	0.100145966	0.10215449	0.10760992	0.10793042	0.10333729	0.101188794	0.10442283	0.10772683	0.106224775	0.10248553	0.10218576	0.10563442	0.107484154	0.104791574	0.101743706	0.103344746	0.106847905	0.106293015	0.10281398	0.10209472	0.10482349	0.10632467	0.10432184	0.102047905	0.102736585	0.1048609	0.10488886	0.102617785	0.101216435	0.10238007	0.103764616	0.10260799	0.09994621	0.09914376	0.10033238	0.09999418	0.096856155	0.09349733	0.091817014	0.08971928	0.08418708	0.07490515
