1.1432090000000001  0.06038413  0.20386134869835448 0.2038561612435
1.202952  0.06038413  0.20633947028696858 0.20640182619481331
1.263542  0.06038413  0.20567250553443286 0.20564841022361566
1.3232490000000001  0.06038413  0.20714371485870878 0.20714330965835484
1.383748  0.06038413  0.2098587422917373 0.2098649019343367
1.443433  0.06038413  0.21023716311384305 0.21028135752628258
1.503789  0.06038413  0.21067966551811612 0.21069760360131443
-9.172857e-5  -9.172857e-5  0.1705409 0.1705409
0.06038413  -9.172857e-5  0.1735242998115274 0.17359229877027324
0.1201007  -9.172857e-5  0.1764131929807262 0.17641398778161027
0.1805994  -9.172857e-5  0.1771822288875497 0.17713524113075949
0.24032810000000002  -9.172857e-5  0.1803543078422595 0.18035054567032152
0.3008055  -9.172857e-5  0.18246657398385543 0.18248164766688657
0.36057089999999997  -9.172857e-5  0.1836492942185735 0.18365599478681552
0.4210471  -9.172857e-5  0.18696385982650762 0.1869658830915656
0.4808693  -9.172857e-5  0.188190675797799 0.1882161503495375
0.5413045  -9.172857e-5  0.18906715412555986 0.1890736865948193
0.6017396  -9.172857e-5  0.19200247247589125 0.1920240773647318
0.661558  -9.172857e-5  0.19278258613075996 0.19278411679448035
0.722076  -9.172857e-5  0.19373700407732386 0.19371274874114533
0.7818239  -9.172857e-5  0.19653746804445585 0.19655262819448036
0.8423139  -9.172857e-5  0.19685563816833504 0.19684481792904843
